article_id,title,pubdate,pmc_id,authors,search_num,source_file,ontology_nodes,domain_primary,node_primary,ooda_phase_primary,key_phrases,comprehend_entities,rq1_score,rq2_score,n1_score,n4_score,n5_score,composite_score,include_recommended,screen_reason,human_decision
3637,Identifying key risk factors for premature discontinuation of opioid use disorder treatment in the United States: A predictive modeling study.,2022,HSHa1b5b21f,"Stafford, Marrero, Naumann, Lich, Wakeman, Jalali",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,key risk factors; premature discontinuation; disorder treatment; a predictive modeling study; the united states,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3643,Buprenorphine precipitated opioid withdrawal: Prevention and management in the ED setting.,2022,HSHa1b5b21f,"Spadaro, Long, Koyfman, Perrone",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid withdrawal; prevention; management; ed; buprenorphine,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3654,"Association of Urban-Rural Residence and Concurrent HIV Infection and Opioid Use Disorder Among Medicare Beneficiaries-United States, 2020.",2022,HSHa1b5b21f,"Chang, Moonesinghe, Truman",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,concurrent hiv infection; opioid use disorder; medicare beneficiaries-united states; urban-rural residence; association of urban-rural residence and concurrent hiv infection,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3655,Patient and medication-related factors associated with opioid use disorder after inpatient opioid administration.,2022,HSHa1b5b21f,"Swart, Newman, Huang, Howell, Han, Good, Peasah, Parekh",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,inpatient opioid administration; disorder; patient and medication-related factors,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3669,Risk Factors Associated with Perinatal Relapse to Opioid Use Disorder.,2022,HSHa1b5b21f,"Nawaz, Hester, Oji-Mmuo, Gomez, Allen",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,perinatal relapse; opioid use disorder; risk factors; associated,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3673,Evaluation of an Opioid Overdose Composite Risk Score Cutoff in Active Duty Military Service Members.,2022,HSHa1b5b21f,"Dunham, Highland, Costantino, Cliff Rutter, Rittel, Kazanis, Palmrose",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,active duty military service members; active duty military service; an opioid overdose composite risk score cutoff; evaluation,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
3692,Understanding the role of urban social and physical environment in opioid overdose events using found geospatial data.,2022,HSHa1b5b21f,"Li, Miller, Root, Hyder, Liu",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid overdose events; found geospatial data; urban social and physical environment; the role,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3699,Predictors of Five-year Readmission to an Inpatient Service among Patients with Opioid Use Disorders.,2023,HSHa1b5b21f,"Ghosh, Sharma, Noble, Basu, Mattoo, Bhagyalakshmi Nanjayya, Pillai",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorders; patients; predictors; an inpatient service; five-year readmission,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3708,Undetected Respiratory Depression in People with Opioid Use Disorder.,2022,HSHa1b5b21f,"Tas, Kalk, Lozano-García, Rafferty, Cho, Kelleher, Moxham, Strang, Jolley",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorder; undetected respiratory depression; people,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3718,Developing a cascade of care for opioid use disorder among individuals in jail.,2022,HSHa1b5b21f,"Ray, Victor, Cason, Hamameh, Kubiak, Zettner, Dunnigan, Comartin, Costello",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,opioid use; care; disorder; individuals; jail,,0.05,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3731,High cardiovascular risk in older patients with opioid use disorder: Differences with the general population.,2022,HSHa1b5b21f,"Vallecillo, Pedro-Botet, Fernandez, Román, Elosua, Camps, Torrens, Marrugat",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,older patients; opioid use; high cardiovascular risk; disorder; differences,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3739,Risk factors for preterm birth among gravid individuals receiving buprenorphine for opioid use disorder.,2022,HSHa1b5b21f,"Abdelwahab, Petrich, Wang, Walker, Cleary, Rood",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,gravid individuals; preterm birth; opioid use; risk factors; disorder,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
3744,Patient risk factors for opioid-related adverse drug events in hospitalized patients: A systematic review.,2022,HSHa1b5b21f,"Yiu, Vitharana, Gnjidic, Patanwala, Fong, Rimington, Begley, Bugeja, Penm",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,hospitalized patients; patient risk factors; opioid-related adverse drug events; a systematic review,,0.05,0.0476,0.0,0.0,0.0,0.05,include,score=0.050,
3761,Opioid Use Disorder.,2022,HSHa1b5b21f,"Taylor, Samet",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3769,Perceived risk of opioid use disorder secondary to opioid analgesic medication use by the general population in France.,2022,HSHa1b5b21f,"Lavergne, Debin, Blanchon, Colizza, Dassieu, Gimenez, Kengne-Kuetche, Lapeyre-Mestre, Dupouy",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid analgesic medication use; perceived risk; disorder; france; the general population,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3771,Prospective Study of a Novel Risk Stratification Process for Opioid-Related Harm Reduction in Cancer Patients Seen in an Outpatient Palliative Care Clinic.,2022,HSHa1b5b21f,"Wells-Di Gregorio, Ehrman, Bartle-Haring, Polder, Marks, Probst, Hartman, Adolph, Taylor",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,outpatient palliative care clinic; cancer patients; prospective study; a novel risk stratification process; opioid-related harm reduction,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3780,Exposure to childhood trauma increases risk of opioid use disorder among people prescribed opioids for chronic non-cancer pain.,2022,HSHa1b5b21f,"Santo, Campbell, Gisev, Degenhardt",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,chronic non-cancer pain; people prescribed opioids; childhood trauma; risk; disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3782,A potential paradigm shift in opioid crisis management: The role of pharmacogenomics.,2022,HSHa1b5b21f,"Eapen-John, Mohiuddin, Kennedy",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::pharmacovigilance,clinical_outcomes,opioid_ed,act,opioid crisis management; pharmacogenomics; a potential paradigm shift; the role,,0.05,0.0476,0.0,0.0,0.0,0.125,include,score=0.125,
3784,Comparisons of injection and non-injection opioid use among Black people in methadone treatment: A pilot in Detroit.,2022,HSHa1b5b21f,"Struble, Lister, Urbiel, Nyaku, Arfken",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,non-injection opioid use; black people; methadone treatment; injection; detroit,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3789,Sex-Specific Risk Factors and Health Disparity Among Hepatitis C Positive Patients Receiving Pharmacotherapy for Opioid Use Disorder: Findings From a Propensity Matched Analysis.,,HSHa1b5b21f,"Dennis, Martin, Naji, Akhtar, Cholankeril, Kim, Sanger, Hillmer, Chawar, D'Elia, Panesar, Worster, Marsh, O'Shea, Bawor, Thabane, Samaan, Ahmed",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,hepatitis c positive patients; opioid use disorder; health disparity; sex-specific risk factors and health disparity among hepatitis c positive patients receiving pharmacotherapy; findings,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3793,Higher-Dose Naloxone Nasal Spray (Kloxxado) for Opioid Overdose.,2021,HSHa1b5b21f,,11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,nasal spray; opioid overdose; higher-dose naloxone nasal spray; kloxxado,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
3802,"Opioid Overdose Mortality Trends in Wisconsin, 2004-2019.",2021,HSHa1b5b21f,"Nacev, Jenkins, Lee",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid overdose mortality trends; wisconsin; 2004-2019,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3805,Comment on: Risk factors and outcomes of chronic opioid use following trauma.,2021,HSHa1b5b21f,"Zheng, Luo",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,chronic opioid; risk factors; outcomes; trauma,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3815,Trends in transdermal fentanyl utilisation and fatal fentanyl overdose across Australia (2003-2015).,2022,HSHa1b5b21f,"Rahman, Trussell, Pearson, Buckley, Karanges, Cairns, Litchfield, Todd, Gisev",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,transdermal fentanyl utilisation; australia; trends; 2003-2015,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3829,Author response to: Risk factors and outcomes of chronic opioid use following trauma.,2021,HSHa1b5b21f,"von Oelreich, Eriksson, Brattström, Sjölund, Discacciati, Larsson, Oldner",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,chronic opioid; risk factors; author response; outcomes; trauma,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3834,Exploring the Interactions between Non-Medical Methamphetamine Use and Prescribed Buprenorphine or Naltrexone in Opioid Use Disorder Treatment Retention.,2021,HSHa1b5b21f,"Gainer, Nahhas, Vanderhoof, Silverstein, Wright, Vanderhoof, Miller",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,non-medical methamphetamine use; opioid use disorder treatment retention; prescribed buprenorphine; non-medical methamphetamine use and prescribed buprenorphine or naltrexone; naltrexone,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
3846,Sucrose subjective response and eating behaviors among individuals with opioid use disorder.,2021,HSHa1b5b21f,"Ochalek, Laurent, Badger, Sigmon",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use; subjective response; individuals; behaviors; disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3848,Opioid Use Disorder and Perinatal Outcomes.,2021,HSHa1b5b21f,"Piske, Homayra, Min, Zhou, Marchand, Mead, Ng, Woolner, Nosyk",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorder; perinatal outcomes,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3849,Opioid use disorder and its association with self-reported difficulties participating in social activities.,2022,HSHa1b5b21f,"Ashrafioun, Allan, Stecker",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,social activities; disorder; self-reported difficulties; its association,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3863,Morphine Equivalent Total Dosage as Predictor of Adverse Outcomes in Opioid Prescribing.,2021,HSHa1b5b21f,"Bonifonte, Merchant, Deppen",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,morphine equivalent total dosage; adverse outcomes; morphine equivalent total; opioid prescribing; predictor,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3874,Impact of opioid use disorder on resource utilization and readmissions after operative trauma.,2022,HSHa1b5b21f,"Tran, Madrigal, Pan, Rahimtoola, Verma, Gandjian, Tillou, Benharash",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,resource utilization; operative trauma; disorder; readmissions; impact,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3875,Polysubstance use trends and variability among individuals with opioid use disorder in rural versus urban settings.,2021,HSHa1b5b21f,"Ellis, Kasper, Cicero",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,urban settings; disorder; trends; variability; individuals,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3885,Substance Addiction and the Hand Surgery Patient: A Comprehensive Review.,2021,HSHa1b5b21f,"Zeiderman, Pereira",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,substance addiction; the hand surgery patient; a comprehensive review,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
3889,Changes in social work students' attitudes and knowledge following opioid overdose prevention training.,2022,HSHa1b5b21f,"Halmo, Sellers, Collin, Chinamasa, Putney",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid overdose prevention training; knowledge; social work students attitudes; changes,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3899,Hospitalizations for opioid-related overdose and timing of concurrent opioid and benzodiazepine use: A nested case-control study.,2021,HSHa1b5b21f,"Alobaidi, Pickard, Jarrett, Lee",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,concurrent opioid; benzodiazepine use; timing; hospitalizations; a nested case-control study,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3900,An opioid and substance use disorder needs assessment study for American Indian and Alaska Native youth in California.,2022,HSHa1b5b21f,"West, Telles, Antony, Zeledon, Moerner, Soto",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,assessment study; alaska native; american indian and alaska native youth; disorder; indian,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3905,Root Cause Analysis of Adverse Events Involving Opioid Overdoses in the Veterans Health Administration.,2021,HSHa1b5b21f,"Norris, Soncrant, Mills, Gunnar",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid overdoses; adverse events; root cause analysis; root cause analysis of adverse events involving opioid overdoses; the veterans health administration,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3907,"Examining factors that shape use and access to diverted prescription opioids during an overdose crisis: A qualitative study in Vancouver, Canada.",2021,HSHa1b5b21f,"Bardwell, Ivsins, Socías, Kerr",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|analytical_methods::explainable_ai,clinical_outcomes,opioid_ed,act,diverted prescription opioids; use; access; vancouver; factors,,0.0,0.0952,0.0,0.0,0.1,0.1,include,score=0.100,
3908,"The cascade of care for opioid use disorder among youth in British Columbia, 2018.",2021,HSHa1b5b21f,"Krebs, Min, Zhou, Davison, McGowan, Nosyk",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,opioid use; british columbia; disorder; youth; care,,0.05,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3914,"Housing Instability, Structural Vulnerability, and Non-Fatal Opioid Overdoses Among People Who Use Heroin in Washington Heights, New York City.",2022,HSHa1b5b21f,"Pérez-Figueroa, Obonyo, Santoscoy, Surratt, Lekas, Lewis, Lyons, Amesty",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,non-fatal opioid overdoses; washington heights; structural vulnerability; new york city; housing instability,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3916,Coprescription of Opioids With Other Medications and Risk of Opioid Overdose.,2021,HSHa1b5b21f,"Khan, Bykov, Glynn, Barnett, Gagne",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,other medications; opioid overdose; risk; opioids; coprescription,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3936,The self-serving benefits of being a good host: A role for our micro-inhabitants in shaping opioids' function.,2021,HSHa1b5b21f,"Eitan, Madison, Kuempel",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|analytical_methods::explainable_ai,clinical_outcomes,opioid_ed,act,inhabitants; -; a good host; opioids function; the self-serving benefits,,0.0,0.0476,0.0,0.0,0.1,0.1,include,score=0.100,
3944,Predicting opioid use disorder and associated risk factors in a Medicaid managed care population.,2021,HSHa1b5b21f,"Gao, Leighton, Chen, Jones, Mistry",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,associated risk factors; medicaid; disorder; a medicaid managed care population,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3946,The effect of buprenorphine vs methadone on sleep breathing disorders.,2021,HSHa1b5b21f,"Adimi Naghan, Setareh, Malekmohammad",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,sleep breathing disorders; methadone; buprenorphine; the effect,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3947,An Integrated Model of Nature and Nurture Factors that Contribute to Addiction and Recovery.,2021,HSHa1b5b21f,"Green, Blue, Natal",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,nurture factors; nature; addiction; recovery; an integrated model,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
3950,The association of opioid use disorder and homelessness nationally in the veterans health administration.,2021,HSHa1b5b21f,"Manhapra, Stefanovics, Rosenheck",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,disorder; the veterans health administration; the association,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3958,Prevalence and correlates of multiple non-fatal opioid overdoses among people who inject drugs who utilise needle syringe programs in Australia.,2021,HSHa1b5b21f,"Geddes, Iversen, Darke, Dietze, Maher",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,multiple non-fatal opioid overdoses; needle syringe programs; drugs; people; australia,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3966,Covid19 impact screening of patients undergoing medication treatment for opioid use disorder.,2021,HSHa1b5b21f,"Manzardo, Sethi",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,medication treatment; covid19 impact screening; opioid use; patients; disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3977,Purposeful Fentanyl Use and Associated Factors among Opioid-Dependent People Who Inject Drugs.,2021,HSHa1b5b21f,"Chandra, Altice, Copenhaver, Zhou, Didomizio, Shrestha",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,associated factors; purposeful fentanyl use; opioid-dependent people; opioid-dependent people who inject drugs; who inject drugs,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
3982,Buprenorphine Treatment Intake and Critical Encounters following a Nonfatal Opioid Overdose.,2021,HSHa1b5b21f,"Victor, Bailey, Ray",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,critical encounters; buprenorphine treatment intake; buprenorphine treatment intake and critical encounters; a nonfatal opioid,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
